"","cdep","cmun","cindica","nomind","contexto","periodo","edadR","casos","casosh","poblacionh","casosm","poblacionm","casosNA","poblacionNA","tasaNA","rural","urbana","sininfor","desplazados","otros","discapacitados","nodiscapacitados","discapacitadoNA","indigena","negro","palenquero","raizal","ROM","Sinetnica","Sininformación"
"631",17,17174,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",2,0,2219,2,2254,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"632",17,17272,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,382,1,379,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"633",17,17272,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",1,0,523,1,489,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"634",17,17380,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",3,1,2842,2,2754,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0
"635",17,17380,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",8,2,3386,6,3337,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,8,0
"636",17,17380,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",12,2,3384,10,3413,0,0,0,3,9,0,0,12,0,12,0,0,0,0,0,0,12,0
"637",17,17380,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",6,1,6039,5,6152,0,0,0,0,6,0,0,6,1,5,0,0,0,0,0,0,6,0
"638",17,17388,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"Menores de un año",1,0,38,1,33,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"639",17,17001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",29,7,11976,22,11773,0,0,0,2,27,0,0,29,0,29,0,0,0,0,0,0,29,0
"640",17,17001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",49,10,14874,39,14446,0,0,0,3,46,0,0,49,0,49,0,0,0,0,0,0,48,1
"641",17,17001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",67,10,17430,57,16899,0,0,0,4,63,0,0,67,2,65,0,0,0,0,0,0,65,2
"642",17,17001,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",16,2,39727,14,39868,0,0,0,1,15,0,0,16,0,16,0,0,0,0,0,0,16,0
"643",17,17442,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",4,1,500,3,453,0,0,0,2,2,0,0,4,0,4,0,0,0,0,0,0,4,0
"644",17,17444,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",1,0,678,1,629,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"645",17,17486,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,1,795,0,726,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"646",17,17486,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",2,0,977,2,856,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"647",17,17486,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",2,0,1003,2,873,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"648",17,17495,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,282,1,248,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"649",17,17495,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",2,0,333,2,321,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"650",17,17495,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",2,0,500,2,533,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"651",17,17513,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,456,1,479,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"652",17,17524,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",1,0,674,1,688,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"653",17,17614,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,2042,1,2004,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"654",17,17614,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",4,1,2349,3,2228,0,0,0,2,2,0,0,4,0,4,0,2,0,0,0,0,2,0
"655",17,17614,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",7,0,2384,7,2180,0,0,0,3,4,0,0,7,0,7,0,4,0,0,0,0,2,1
"656",17,17614,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",2,1,4246,1,4060,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0,0,1,0
"657",17,17616,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",2,1,471,1,411,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"658",17,17616,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",3,0,505,3,424,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0
"659",17,17616,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",1,0,858,1,772,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"660",17,17653,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",1,0,795,1,730,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"661",17,17653,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",5,2,850,3,763,0,0,0,2,2,1,0,5,0,5,0,0,0,0,0,0,5,0
"662",17,17653,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",2,0,1398,2,1303,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"663",17,17662,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",5,0,983,5,906,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,4,1
"664",17,17665,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",1,0,221,1,217,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"665",17,17665,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",1,0,201,1,204,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"666",17,17777,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,1238,1,1078,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"667",17,17777,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",5,0,1356,5,1241,0,0,0,1,4,0,0,5,0,5,0,2,0,0,0,0,3,0
"668",17,17777,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",11,0,1321,11,1276,0,0,0,6,5,0,0,11,0,11,0,6,0,0,0,0,5,0
"669",17,17867,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",1,0,496,1,497,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"670",17,17873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",4,1,2249,3,2148,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,0
"671",17,17873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",11,3,2736,8,2530,0,0,0,3,8,0,0,11,0,11,0,0,0,0,0,0,11,0
"672",17,17873,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",13,1,2921,12,2715,0,0,0,3,10,0,0,13,0,13,0,0,0,0,0,0,13,0
"673",17,17873,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",4,0,5715,4,5828,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,3,1
"674",17,17877,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",1,0,514,1,488,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"675",17,17877,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",1,0,560,1,592,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"676",18,18094,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",5,4,752,1,679,0,0,0,4,1,0,0,5,0,5,0,0,0,0,0,0,5,0
"677",18,18150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",2,0,1901,2,1889,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"678",18,18150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",5,0,2248,5,2153,0,0,0,3,2,0,0,5,0,5,0,0,0,0,0,0,3,2
"679",18,18150,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",15,1,2051,14,1936,0,0,0,5,10,0,0,15,0,15,0,0,0,0,0,0,13,2
"680",18,18150,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",2,0,2716,2,2820,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"681",18,18205,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",1,0,686,1,655,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"682",18,18247,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",4,2,928,2,873,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,0
"683",18,18247,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",2,0,1179,2,1105,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0
"684",18,18247,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",3,0,1166,3,1093,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0
"685",18,18256,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",6,1,1196,5,1128,0,0,0,1,5,0,0,6,0,6,0,0,0,0,0,0,6,0
"686",18,18256,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",1,0,1146,1,1054,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"687",18,18256,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",1,0,1724,1,1612,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"688",18,18001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",6,0,7649,6,7155,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,5,1
"689",18,18001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",36,7,9162,29,8698,0,0,0,3,33,0,0,36,0,36,0,0,0,0,0,0,36,0
"690",18,18001,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",38,6,9473,32,9093,0,0,0,1,37,0,0,38,0,38,0,0,0,0,0,0,37,1
"691",18,18001,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",9,2,18679,7,17551,0,0,0,3,6,0,0,9,0,9,0,0,0,0,0,0,8,1
"692",18,18410,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",2,1,1051,1,984,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"693",18,18410,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",2,0,1009,2,936,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"694",18,18460,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",2,0,597,2,649,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,2,0
"695",18,18460,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",3,0,790,3,755,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0
"696",18,18460,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",2,0,769,2,645,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"697",18,18592,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",3,0,1723,3,1677,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,3,0
"698",18,18592,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",15,1,1793,14,1650,0,0,0,5,10,0,0,15,0,15,0,0,0,0,0,0,15,0
"699",18,18592,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",1,0,2508,1,2287,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"700",18,18610,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",3,1,691,2,647,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0
"701",18,18610,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",4,0,915,4,893,0,0,0,2,2,0,0,4,0,4,0,0,0,0,0,0,4,0
"702",18,18610,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",3,0,912,3,893,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0
"703",18,18610,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",2,0,1192,2,1159,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,2
"704",18,18753,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",3,0,3137,3,2966,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,3,0
"705",18,18753,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",11,1,3546,10,3390,0,0,0,3,8,0,0,11,0,11,0,0,0,0,0,0,8,3
"706",18,18753,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",41,3,3324,38,3046,0,0,0,12,29,0,0,41,0,41,0,1,0,0,0,0,35,5
"707",18,18753,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",7,1,5328,6,4574,0,0,0,2,4,1,0,7,1,6,0,0,0,0,0,0,6,1
"708",18,18756,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",1,0,861,1,808,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"709",18,18756,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",2,0,827,2,718,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"710",18,18785,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,320,1,317,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"711",18,18785,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",2,0,414,2,424,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0
"712",18,18785,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",2,0,427,2,417,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0
"713",18,18860,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,301,1,277,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"714",18,18860,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",1,0,488,1,430,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"715",18,18860,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",3,1,546,2,503,0,0,0,1,2,0,2,1,0,3,0,0,0,0,0,0,3,0
"716",85,85010,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",9,2,1746,7,1586,0,0,0,0,9,0,0,9,0,9,0,0,0,0,0,0,5,4
"717",85,85010,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",13,1,2051,12,1902,0,0,0,4,9,0,1,12,1,12,0,0,0,0,0,0,9,4
"718",85,85010,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",7,0,2054,7,1972,0,0,0,2,5,0,0,7,0,7,0,0,0,0,0,0,5,2
"719",85,85010,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",5,0,3728,5,3632,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,4,1
"720",85,85125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",3,1,836,2,809,0,0,0,3,0,0,0,3,0,3,0,2,0,0,0,0,0,1
"721",85,85125,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",1,0,821,1,753,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"722",85,85139,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",2,0,877,2,829,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,1,1
"723",85,85139,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",3,0,1020,3,903,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,1,2
"724",85,85139,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",13,1,974,12,851,0,0,0,3,10,0,0,13,0,13,0,0,0,0,0,0,4,9
"725",85,85139,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",2,0,1616,2,1563,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
"726",85,85162,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,813,1,802,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"727",85,85162,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",13,2,938,11,926,0,0,0,5,8,0,0,13,0,13,0,0,0,0,0,0,9,4
"728",85,85162,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",8,0,922,8,923,0,0,0,2,6,0,0,8,1,7,0,0,0,0,0,0,6,2
"729",85,85162,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",1,0,1669,1,1704,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"730",85,85225,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",3,1,492,2,456,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,2,1
"731",85,85230,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",1,0,863,1,839,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"732",85,85230,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",1,0,838,1,774,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"733",85,85230,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",1,0,1144,1,1140,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"734",85,85250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(01 a 05)",1,0,1997,1,1951,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
"735",85,85250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",3,1,2287,2,2174,0,0,0,1,2,0,0,3,0,3,0,0,0,0,0,0,2,1
"736",85,85250,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",14,0,2142,14,2027,0,0,0,1,13,0,0,14,0,14,0,0,0,0,0,0,9,5
"737",85,85250,121,"Tasa de exámenes médico legales por presunto delito sexual cuando la víctima está entre 18 y 28 años","PRESUNTO DELITO SEXUAL",2020,"(18 a 28)",4,0,3527,4,3422,0,0,0,1,2,1,0,4,0,4,0,0,0,0,0,0,4,0
"738",85,85263,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(06 a 11)",3,0,761,3,706,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0
"739",85,85263,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",11,0,724,11,685,0,0,0,4,7,0,1,10,0,11,0,0,0,0,0,0,8,3
"740",85,85300,81,"Tasa de exámenes médico legales por presunto delito sexual contra niños, niñas y adolescentes","PRESUNTO DELITO SEXUAL",2020,"(12 a 17)",3,0,205,3,167,0,0,0,2,1,0,0,3,0,3,0,0,0,0,0,0,3,0
